3659,"Juice - Apple, 1.36l","Anderson, Raynor and Bernier",,,,,,,
3660,"Juice - Apple, 1.36l","Anderson, Raynor and Bernier",,2022,3,156.7,72.45,,
3661,"Juice - Apple, 1.36l","Anderson, Raynor and Bernier",,2022,4,164,89.12,,
3662,"Juice - Apple, 1.36l","Anderson, Raynor and Bernier",,2022,5,184.5,100.25,,
3663,"Juice - Apple, 1.36l","Anderson, Raynor and Bernier",,2022,6,123,66.83,,
3664,Wine - Semi Dry Riesling Vineland,"Anderson, Raynor and Bernier",,,,,,,
3665,Wine - Semi Dry Riesling Vineland,"Anderson, Raynor and Bernier",,2022,1,112.5,56.39,,
3666,Wine - Sawmill Creek Autumn,"Anderson, Raynor and Bernier",,,,,,,
3667,Wine - Sawmill Creek Autumn,"Anderson, Raynor and Bernier",,,,,,,
3668,Wine - Sawmill Creek Autumn,"Anderson, Raynor and Bernier",,2022,2,108,58.92,,
3669,Wine - Sawmill Creek Autumn,"Anderson, Raynor and Bernier",,,,,,,
3670,Wine - Sawmill Creek Autumn,"Anderson, Raynor and Bernier",,2022,3,84,27.94,,
3671,Wine - Sawmill Creek Autumn,"Anderson, Raynor and Bernier",,2022,4,86.5,44.44,,
3672,Wine - Sawmill Creek Autumn,"Anderson, Raynor and Bernier",,2022,5,70,34.95,,
3673,Wine - Sawmill Creek Autumn,"Anderson, Raynor and Bernier",,2022,6,70,34.95,,
3674,Icecream Cone - Areo Chocolate,"Anderson, Raynor and Bernier",,,,,,,
3675,Icecream Cone - Areo Chocolate,"Anderson, Raynor and Bernier",,2022,1,213.73,139.59,,
3676,Cheese - Camembert,"Anderson, Raynor and Bernier",,,,,,,
3677,Cheese - Camembert,"Anderson, Raynor and Bernier",,,,,,,
3678,Cheese - Camembert,"Anderson, Raynor and Bernier",,2022,2,223.5,156.1,,
3679,Cheese - Camembert,"Anderson, Raynor and Bernier",,,,,,,
3680,Cheese - Camembert,"Anderson, Raynor and Bernier",,2022,3,225,134.41,,
3681,Cheese - Camembert,"Anderson, Raynor and Bernier",,2022,4,150,96.08,,
3682,Cheese - Camembert,"Anderson, Raynor and Bernier",,2022,5,243.75,156.13,,
3683,Cheese - Camembert,"Anderson, Raynor and Bernier",,2022,6,187.5,120.1,,
3684,Bread Country Roll,"Anderson, Raynor and Bernier",,,,,,,
3685,Bread Country Roll,"Anderson, Raynor and Bernier",,2022,1,224.4,74.85,,
3686,Juice - Apple Cider,"Anderson, Raynor and Bernier",,,,,,,
3687,Juice - Apple Cider,"Anderson, Raynor and Bernier",,,,,,,
3688,Juice - Apple Cider,"Anderson, Raynor and Bernier",,2022,2,162.75,75.52,,
3689,Juice - Apple Cider,"Anderson, Raynor and Bernier",,,,,,,
3690,Juice - Apple Cider,"Anderson, Raynor and Bernier",,2022,3,198.15,61.09,,
3691,Juice - Apple Cider,"Anderson, Raynor and Bernier",,2022,4,120.75,33.52,,
3692,Juice - Apple Cider,"Anderson, Raynor and Bernier",,2022,5,146.4,46.71,,
3693,Juice - Apple Cider,"Anderson, Raynor and Bernier",,2022,6,69,19.16,,
3694,Juice - Apple Cider,"Anderson, Raynor and Bernier",,,,,,,
3695,,,Customer Total:,,,6800.37,,,
3696,Juice - Apple Cider,"Anderson, Raynor and Bernier",,,,,,,
3697,Juice - Apple Cider,Shields and Sons,,,,,,,
3698,Bread Bowl Plain,Shields and Sons,,,,,,,
3699,Bread Bowl Plain,Shields and Sons,,2022,2,14.58,9.25,,
3700,Cinnamon - Ground,Shields and Sons,,,,,,,
3701,Cinnamon - Ground,Shields and Sons,,,,,,,
3702,Cookie Dough - Oatmeal Rasin,Shields and Sons,,,,,,,
3703,Cookie Dough - Oatmeal Rasin,Shields and Sons,,2022,2,13.2,10.75,,
3704,Mayonnaise - Individual Pkg,Shields and Sons,,,,,,,
3705,Mayonnaise - Individual Pkg,Shields and Sons,,,,,,,
3706,Cherries - Fresh,Shields and Sons,,,,,,,
3707,Cherries - Fresh,Shields and Sons,,2022,1,19.5,16.39,,
3708,Sea Bass - Fillets,Shields and Sons,,,,,,,
3709,Sea Bass - Fillets,Shields and Sons,,,,,,,
3710,Sea Bass - Fillets,Shields and Sons,,2022,2,15.13,12.01,,
3711,Sea Bass - Fillets,Shields and Sons,,,,,,,
3712,Ginger - Crystalized,Shields and Sons,,,,,,,
3713,Ginger - Crystalized,Shields and Sons,,2022,1,37,18.73,,
3714,Raisin - Dark,Shields and Sons,,,,,,,
3715,Raisin - Dark,Shields and Sons,,,,,,,
3716,"Sugar - Sweet N Low, Individual",Shields and Sons,,,,,,,
3717,"Sugar - Sweet N Low, Individual",Shields and Sons,,2022,1,51.7,31.8,,
3718,Onions - Vidalia,Shields and Sons,,,,,,,
3719,Onions - Vidalia,Shields and Sons,,,,,,,
3720,Onions - Vidalia,Shields and Sons,,2022,2,102.3,72.67,,
3721,Onions - Vidalia,Shields and Sons,,,,,,,
3722,Sage Derby,Shields and Sons,,,,,,,
3723,Sage Derby,Shields and Sons,,2022,1,79.2,41.99,,
3724,Cheese - Camembert,Shields and Sons,,,,,,,
3725,Cheese - Camembert,Shields and Sons,,,,,,,
3726,Cheese - Oka,Shields and Sons,,,,,,,
3727,Cheese - Oka,Shields and Sons,,2022,1,95,52.9,,
3728,Truffle Shells - White Chocolate,Shields and Sons,,,,,,,
3729,Truffle Shells - White Chocolate,Shields and Sons,,,,,,,
3730,Truffle Shells - White Chocolate,Shields and Sons,,2022,2,95,52.9,,
3731,Truffle Shells - White Chocolate,Shields and Sons,,,,,,,
3732,Soup - French Can Pea,Shields and Sons,,,,,,,
3733,Soup - French Can Pea,Shields and Sons,,2022,1,25,11.02,,
3734,Ice Cream Bar - Hagen Daz,Shields and Sons,,,,,,,
3735,Ice Cream Bar - Hagen Daz,Shields and Sons,,,,,,,
3736,Ice Cream Bar - Hagen Daz,Shields and Sons,,2022,2,23.93,9.95,,
3737,Ice Cream Bar - Hagen Daz,Shields and Sons,,,,,,,
3738,,,Customer Total:,,,571.54,,,
3739,Ice Cream Bar - Hagen Daz,Shields and Sons,,,,,,,
3740,Ice Cream Bar - Hagen Daz,Wuckert-Nader,,,,,,,
3741,Octopus,Wuckert-Nader,,,,,,,
3742,Octopus,Wuckert-Nader,,2022,3,129.5,12.82,,
3743,Veal - Ground,Wuckert-Nader,,,,,,,
3744,Veal - Ground,Wuckert-Nader,,,,,,,
3745,Rum - Mount Gay Eclipes,Wuckert-Nader,,,,,,,
3746,Rum - Mount Gay Eclipes,Wuckert-Nader,,2022,3,131.5,45.64,,
3747,Wine - George Duboeuf Rose,Wuckert-Nader,,,,,,,
3748,Wine - George Duboeuf Rose,Wuckert-Nader,,,,,,,
3749,Orange Roughy 4/6 Oz,Wuckert-Nader,,,,,,,
3750,Orange Roughy 4/6 Oz,Wuckert-Nader,,2022,5,147,39.96,,
3751,"Crab - Dungeness, Whole",Wuckert-Nader,,,,,,,
3752,"Crab - Dungeness, Whole",Wuckert-Nader,,,,,,,
3753,Rabbit - Saddles,Wuckert-Nader,,,,,,,
3754,Rabbit - Saddles,Wuckert-Nader,,2022,1,546,170.93,,
3755,Beef - Bresaola,Wuckert-Nader,,,,,,,
3756,Beef - Bresaola,Wuckert-Nader,,,,,,,
3757,Beef - Bresaola,Wuckert-Nader,,2022,2,340,119.02,,
3758,Beef - Bresaola,Wuckert-Nader,,,,,,,
3759,Beef - Bresaola,Wuckert-Nader,,2022,3,391,90.57,,
3760,Beef - Bresaola,Wuckert-Nader,,2022,4,357,125.17,,
3761,Beef - Bresaola,Wuckert-Nader,,2022,5,357,124.82,,
3762,Beef - Bresaola,Wuckert-Nader,,2022,6,476,165.86,,
3763,Beef - Bresaola,Wuckert-Nader,,,,,,,
3764,,,Customer Total:,,,2875,,,
3765,Beef - Bresaola,Wuckert-Nader,,,,,,,
3766,Beef - Bresaola,Boyer-Streich,,,,,,,
3767,"Basil - Primerba, Paste",Boyer-Streich,,,,,,,
3768,"Basil - Primerba, Paste",Boyer-Streich,,2022,1,20.5,7.08,,
3769,"Salsify, Organic",Boyer-Streich,,,,,,,
3770,"Salsify, Organic",Boyer-Streich,,,,,,,
3771,"Salsify, Organic",Boyer-Streich,,2022,2,37.93,17.8,,
3772,"Salsify, Organic",Boyer-Streich,,,,,,,
3773,"Salsify, Organic",Boyer-Streich,,2022,3,20.5,7.08,,
3774,"Salsify, Organic",Boyer-Streich,,2022,4,30.75,10.62,,
3775,"Salsify, Organic",Boyer-Streich,,2022,5,30.75,10.62,,
3776,"Salsify, Organic",Boyer-Streich,,2022,6,20.5,7.08,,
3777,Octopus,Boyer-Streich,,,,,,,
3778,Octopus,Boyer-Streich,,2022,1,29.25,11.31,,
3779,V8 - Vegetable Cocktail,Boyer-Streich,,,,,,,
3780,V8 - Vegetable Cocktail,Boyer-Streich,,,,,,,
3781,V8 - Vegetable Cocktail,Boyer-Streich,,2022,2,36,18.06,,
3782,V8 - Vegetable Cocktail,Boyer-Streich,,,,,,,
3783,V8 - Vegetable Cocktail,Boyer-Streich,,2022,3,19.5,7.54,,
3784,V8 - Vegetable Cocktail,Boyer-Streich,,2022,4,29.25,11.31,,
3785,V8 - Vegetable Cocktail,Boyer-Streich,,2022,5,29.25,11.31,,
3786,V8 - Vegetable Cocktail,Boyer-Streich,,2022,6,19.5,7.54,,
3787,Cape Capensis - Fillet,Boyer-Streich,,,,,,,
3788,Cape Capensis - Fillet,Boyer-Streich,,2022,3,22.5,-7.5,,
3789,Roe - White Fish,Boyer-Streich,,,,,,,
3790,Roe - White Fish,Boyer-Streich,,,,,,,
3791,Skirt - 29 Foot,Boyer-Streich,,,,,,,
3792,Skirt - 29 Foot,Boyer-Streich,,2022,3,10.25,-0.33,,
3793,Blueberries - Frozen,Boyer-Streich,,,,,,,
3794,Blueberries - Frozen,Boyer-Streich,,,,,,,
3795,Coffee - Espresso,Boyer-Streich,,,,,,,
3796,Coffee - Espresso,Boyer-Streich,,2022,1,30.05,19.01,,
3797,"Trout - Hot Smkd, Dbl Fillet",Boyer-Streich,,,,,,,
3798,"Trout - Hot Smkd, Dbl Fillet",Boyer-Streich,,,,,,,
3799,"Trout - Hot Smkd, Dbl Fillet",Boyer-Streich,,2022,2,30,18.96,,
3800,"Trout - Hot Smkd, Dbl Fillet",Boyer-Streich,,,,,,,
3801,"Trout - Hot Smkd, Dbl Fillet",Boyer-Streich,,2022,3,15.05,0,,
3802,Wine - Semi Dry Riesling Vineland,Boyer-Streich,,,,,,,
3803,Wine - Semi Dry Riesling Vineland,Boyer-Streich,,2022,3,16,0,,
3804,Wine - Sawmill Creek Autumn,Boyer-Streich,,,,,,,
3805,Wine - Sawmill Creek Autumn,Boyer-Streich,,,,,,,
3806,Icecream Cone - Areo Chocolate,Boyer-Streich,,,,,,,
3807,Icecream Cone - Areo Chocolate,Boyer-Streich,,2022,3,18.25,4.2,,
3808,Cheese - Camembert,Boyer-Streich,,,,,,,
3809,Cheese - Camembert,Boyer-Streich,,,,,,,
3810,Cheese - Camembert,Boyer-Streich,,,,,,,
3811,,,Customer Total:,,,465.78,,,
3812,Cheese - Camembert,Boyer-Streich,,,,,,,
3813,Cheese - Camembert,Parisian-Parisian,,,,,,,
3814,Tomatoes - Grape,Parisian-Parisian,,,,,,,
3815,Tomatoes - Grape,Parisian-Parisian,,2022,3,21.5,11.66,,
3816,"Zucchini - Mini, Green",Parisian-Parisian,,,,,,,
3817,"Zucchini - Mini, Green",Parisian-Parisian,,,,,,,
3818,"Zucchini - Mini, Green",Parisian-Parisian,,2022,4,10.75,5.83,,
3819,"Zucchini - Mini, Green",Parisian-Parisian,,,,,,,
3820,"Zucchini - Mini, Green",Parisian-Parisian,,2022,5,21.5,11.66,,
3821,"Basil - Primerba, Paste",Parisian-Parisian,,,,,,,
3822,"Basil - Primerba, Paste",Parisian-Parisian,,2022,1,30.75,10.62,,
3823,"Salsify, Organic",Parisian-Parisian,,,,,,,
3824,"Salsify, Organic",Parisian-Parisian,,,,,,,
3825,"Salsify, Organic",Parisian-Parisian,,2022,2,25,11.58,,
3826,"Salsify, Organic",Parisian-Parisian,,,,,,,
3827,"Salsify, Organic",Parisian-Parisian,,2022,3,12.5,5.79,,
3828,"Salsify, Organic",Parisian-Parisian,,2022,4,12.5,5.79,,
3829,"Salsify, Organic",Parisian-Parisian,,2022,5,12.5,5.79,,
3830,Beef - Ground Lean Fresh,Parisian-Parisian,,,,,,,
3831,Beef - Ground Lean Fresh,Parisian-Parisian,,2022,1,17.5,3.26,,
3832,Muffin Puck Ww Carrot,Parisian-Parisian,,,,,,,
3833,Muffin Puck Ww Carrot,Parisian-Parisian,,,,,,,
3834,Muffin Puck Ww Carrot,Parisian-Parisian,,2022,2,19.5,5.25,,
3835,Muffin Puck Ww Carrot,Parisian-Parisian,,,,,,,
3836,Muffin Puck Ww Carrot,Parisian-Parisian,,2022,4,19.5,5.97,,
3837,Octopus,Parisian-Parisian,,,,,,,
3838,Octopus,Parisian-Parisian,,2022,1,39,15.08,,
3839,V8 - Vegetable Cocktail,Parisian-Parisian,,,,,,,
3840,V8 - Vegetable Cocktail,Parisian-Parisian,,,,,,,
3841,V8 - Vegetable Cocktail,Parisian-Parisian,,2022,2,48,24.09,,
3842,V8 - Vegetable Cocktail,Parisian-Parisian,,,,,,,
3843,V8 - Vegetable Cocktail,Parisian-Parisian,,2022,3,60,30.11,,
3844,V8 - Vegetable Cocktail,Parisian-Parisian,,2022,4,36,18.06,,
3845,V8 - Vegetable Cocktail,Parisian-Parisian,,2022,5,36,18.06,,
3846,V8 - Vegetable Cocktail,Parisian-Parisian,,2022,6,24,12.04,,
3847,"Flour - Bran, Red",Parisian-Parisian,,,,,,,
3848,"Flour - Bran, Red",Parisian-Parisian,,2022,1,14.25,1.43,,
3849,Artichokes - Jerusalem,Parisian-Parisian,,,,,,,
3850,Artichokes - Jerusalem,Parisian-Parisian,,,,,,,
3851,Artichokes - Jerusalem,Parisian-Parisian,,2022,6,14.25,1.8,,
3852,Artichokes - Jerusalem,Parisian-Parisian,,,,,,,
3853,Cape Capensis - Fillet,Parisian-Parisian,,,,,,,
3854,Cape Capensis - Fillet,Parisian-Parisian,,2022,1,45,5.84,,
3855,Roe - White Fish,Parisian-Parisian,,,,,,,
3856,Roe - White Fish,Parisian-Parisian,,,,,,,
3857,Roe - White Fish,Parisian-Parisian,,2022,2,60,8.9,,
3858,Roe - White Fish,Parisian-Parisian,,,,,,,
3859,Roe - White Fish,Parisian-Parisian,,2022,3,48,8.99,,
3860,Roe - White Fish,Parisian-Parisian,,2022,4,48,9.38,,
3861,Roe - White Fish,Parisian-Parisian,,2022,5,24,4.41,,
3862,Roe - White Fish,Parisian-Parisian,,2022,6,36,6.6,,
3863,Skirt - 29 Foot,Parisian-Parisian,,,,,,,
3864,Skirt - 29 Foot,Parisian-Parisian,,2022,1,61.5,34.56,,
3865,Blueberries - Frozen,Parisian-Parisian,,,,,,,
3866,Blueberries - Frozen,Parisian-Parisian,,,,,,,
3867,Blueberries - Frozen,Parisian-Parisian,,2022,2,78,42.55,,
3868,Blueberries - Frozen,Parisian-Parisian,,,,,,,
3869,Blueberries - Frozen,Parisian-Parisian,,2022,3,65,42.55,,
3870,Blueberries - Frozen,Parisian-Parisian,,2022,4,65,42.55,,
3871,Blueberries - Frozen,Parisian-Parisian,,2022,5,52,34.04,,
3872,Blueberries - Frozen,Parisian-Parisian,,2022,6,39,25.53,,
3873,Coffee - Espresso,Parisian-Parisian,,,,,,,
3874,Coffee - Espresso,Parisian-Parisian,,2022,1,45,28.44,,
3875,"Trout - Hot Smkd, Dbl Fillet",Parisian-Parisian,,,,,,,
3876,"Trout - Hot Smkd, Dbl Fillet",Parisian-Parisian,,,,,,,
3877,"Trout - Hot Smkd, Dbl Fillet",Parisian-Parisian,,2022,2,45,28.44,,
3878,"Trout - Hot Smkd, Dbl Fillet",Parisian-Parisian,,,,,,,
3879,"Trout - Hot Smkd, Dbl Fillet",Parisian-Parisian,,2022,3,45,28.44,,
3880,"Trout - Hot Smkd, Dbl Fillet",Parisian-Parisian,,2022,4,60,37.92,,
3881,"Trout - Hot Smkd, Dbl Fillet",Parisian-Parisian,,2022,5,45,28.44,,
3882,"Trout - Hot Smkd, Dbl Fillet",Parisian-Parisian,,2022,6,45,28.44,,
3883,Wine - Dubouef Macon - Villages,Parisian-Parisian,,,,,,,
3884,Wine - Dubouef Macon - Villages,Parisian-Parisian,,2022,1,20,8.96,,
3885,White Baguette,Parisian-Parisian,,,,,,,
3886,White Baguette,Parisian-Parisian,,,,,,,
3887,White Baguette,Parisian-Parisian,,2022,2,12.75,7.23,,
3888,White Baguette,Parisian-Parisian,,,,,,,
3889,White Baguette,Parisian-Parisian,,2022,3,10,4.48,,
3890,White Baguette,Parisian-Parisian,,2022,4,27.5,16.46,,
3891,White Baguette,Parisian-Parisian,,2022,5,13.75,8.23,,
3892,White Baguette,Parisian-Parisian,,2022,6,41.25,24.69,,
3893,Squash - Sunburst,Parisian-Parisian,,,,,,,
3894,Squash - Sunburst,Parisian-Parisian,,2022,5,23.8,13.46,,
3895,Chocolate - Milk,Parisian-Parisian,,,,,,,
3896,Chocolate - Milk,Parisian-Parisian,,,,,,,
3897,Chocolate - Milk,Parisian-Parisian,,2022,6,23.8,13.46,,
3898,Chocolate - Milk,Parisian-Parisian,,,,,,,
3899,Butter Balls Salted,Parisian-Parisian,,,,,,,
3900,Butter Balls Salted,Parisian-Parisian,,2022,6,21.5,11.58,,
3901,Cup - 4oz Translucent,Parisian-Parisian,,,,,,,
3902,Cup - 4oz Translucent,Parisian-Parisian,,,,,,,
3903,Wine - Semi Dry Riesling Vineland,Parisian-Parisian,,,,,,,
3904,Wine - Semi Dry Riesling Vineland,Parisian-Parisian,,2022,1,42.75,21.72,,
3905,Wine - Sawmill Creek Autumn,Parisian-Parisian,,,,,,,
3906,Wine - Sawmill Creek Autumn,Parisian-Parisian,,,,,,,
3907,Wine - Sawmill Creek Autumn,Parisian-Parisian,,2022,2,48,17.98,,
3908,Wine - Sawmill Creek Autumn,Parisian-Parisian,,,,,,,
3909,Wine - Sawmill Creek Autumn,Parisian-Parisian,,2022,3,30.25,16.23,,
3910,Wine - Sawmill Creek Autumn,Parisian-Parisian,,2022,4,28.5,14.48,,
3911,Wine - Sawmill Creek Autumn,Parisian-Parisian,,2022,5,14.25,7.24,,
3912,Wine - Sawmill Creek Autumn,Parisian-Parisian,,2022,6,42.75,21.72,,
3913,Icecream Cone - Areo Chocolate,Parisian-Parisian,,,,,,,
3914,Icecream Cone - Areo Chocolate,Parisian-Parisian,,2022,1,73,46.04,,
3915,Cheese - Camembert,Parisian-Parisian,,,,,,,
3916,Cheese - Camembert,Parisian-Parisian,,,,,,,
3917,Cheese - Camembert,Parisian-Parisian,,2022,2,74.25,54.03,,
3918,Cheese - Camembert,Parisian-Parisian,,,,,,,
3919,Cheese - Camembert,Parisian-Parisian,,2022,3,73,46.04,,
3920,Cheese - Camembert,Parisian-Parisian,,2022,4,79.5,52.54,,
3921,Cheese - Camembert,Parisian-Parisian,,2022,5,73,46.04,,
3922,Cheese - Camembert,Parisian-Parisian,,2022,6,73,46.04,,
3923,"Sugar - Sweet N Low, Individual",Parisian-Parisian,,,,,,,
3924,"Sugar - Sweet N Low, Individual",Parisian-Parisian,,2022,1,20,10.12,,
3925,Onions - Vidalia,Parisian-Parisian,,,,,,,
3926,Onions - Vidalia,Parisian-Parisian,,,,,,,
3927,Sage Derby,Parisian-Parisian,,,,,,,
3928,Sage Derby,Parisian-Parisian,,2022,1,28.9,10.17,,
3929,Cheese - Camembert,Parisian-Parisian,,,,,,,
3930,Cheese - Camembert,Parisian-Parisian,,,,,,,
3931,Cheese - Camembert,Parisian-Parisian,,,,,,,
3932,,,Customer Total:,,,2277,,,
3933,Cheese - Camembert,Parisian-Parisian,,,,,,,
3934,Cheese - Camembert,"Jakubowski, Altenwerth and Little",,,,,,,
3935,Tomatoes - Heirloom,"Jakubowski, Altenwerth and Little",,,,,,,
3936,Tomatoes - Heirloom,"Jakubowski, Altenwerth and Little",,2022,1,72.5,25.44,,
3937,"Wine - Red, Metus Rose","Jakubowski, Altenwerth and Little",,,,,,,
3938,"Wine - Red, Metus Rose","Jakubowski, Altenwerth and Little",,,,,,,
3939,Tomatoes - Grape,"Jakubowski, Altenwerth and Little",,,,,,,
3940,Tomatoes - Grape,"Jakubowski, Altenwerth and Little",,2022,1,81.5,42.14,,
3941,"Zucchini - Mini, Green","Jakubowski, Altenwerth and Little",,,,,,,
3942,"Zucchini - Mini, Green","Jakubowski, Altenwerth and Little",,,,,,,
3943,"Zucchini - Mini, Green","Jakubowski, Altenwerth and Little",,2022,2,64.5,34.98,,
3944,"Zucchini - Mini, Green","Jakubowski, Altenwerth and Little",,,,,,,
3945,"Zucchini - Mini, Green","Jakubowski, Altenwerth and Little",,2022,3,96.75,52.47,,
3946,"Zucchini - Mini, Green","Jakubowski, Altenwerth and Little",,2022,4,53.75,29.15,,
3947,"Zucchini - Mini, Green","Jakubowski, Altenwerth and Little",,2022,5,64.5,34.98,,
3948,"Zucchini - Mini, Green","Jakubowski, Altenwerth and Little",,2022,6,53.75,29.15,,
3949,Octopus,"Jakubowski, Altenwerth and Little",,,,,,,
3950,Octopus,"Jakubowski, Altenwerth and Little",,2022,3,12.38,6.4,,
3951,V8 - Vegetable Cocktail,"Jakubowski, Altenwerth and Little",,,,,,,
3952,V8 - Vegetable Cocktail,"Jakubowski, Altenwerth and Little",,,,,,,
3953,Skirt - 29 Foot,"Jakubowski, Altenwerth and Little",,,,,,,
3954,Skirt - 29 Foot,"Jakubowski, Altenwerth and Little",,2022,1,102.5,57.6,,
3955,Blueberries - Frozen,"Jakubowski, Altenwerth and Little",,,,,,,
3956,Blueberries - Frozen,"Jakubowski, Altenwerth and Little",,,,,,,
3957,Blueberries - Frozen,"Jakubowski, Altenwerth and Little",,2022,2,69.75,42.81,,
3958,Blueberries - Frozen,"Jakubowski, Altenwerth and Little",,,,,,,
3959,Blueberries - Frozen,"Jakubowski, Altenwerth and Little",,2022,3,102.5,57.6,,
3960,Blueberries - Frozen,"Jakubowski, Altenwerth and Little",,2022,4,51.25,28.8,,
3961,Blueberries - Frozen,"Jakubowski, Altenwerth and Little",,2022,5,61.5,34.56,,
3962,Blueberries - Frozen,"Jakubowski, Altenwerth and Little",,2022,6,51.25,28.8,,
3963,Wine - Semi Dry Riesling Vineland,"Jakubowski, Altenwerth and Little",,,,,,,
3964,Wine - Semi Dry Riesling Vineland,"Jakubowski, Altenwerth and Little",,2022,1,99.75,50.67,,
3965,Wine - Sawmill Creek Autumn,"Jakubowski, Altenwerth and Little",,,,,,,
3966,Wine - Sawmill Creek Autumn,"Jakubowski, Altenwerth and Little",,,,,,,
3967,Wine - Sawmill Creek Autumn,"Jakubowski, Altenwerth and Little",,2022,2,92.5,50.42,,
3968,Wine - Sawmill Creek Autumn,"Jakubowski, Altenwerth and Little",,,,,,,
3969,Wine - Sawmill Creek Autumn,"Jakubowski, Altenwerth and Little",,2022,3,114,57.89,,
3970,Wine - Sawmill Creek Autumn,"Jakubowski, Altenwerth and Little",,2022,4,71.25,36.19,,
3971,Wine - Sawmill Creek Autumn,"Jakubowski, Altenwerth and Little",,2022,5,85.5,43.42,,
3972,Wine - Sawmill Creek Autumn,"Jakubowski, Altenwerth and Little",,2022,6,71.25,36.18,,
3973,"Sugar - Sweet N Low, Individual","Jakubowski, Altenwerth and Little",,,,,,,
3974,"Sugar - Sweet N Low, Individual","Jakubowski, Altenwerth and Little",,2022,1,51.7,31.94,,
3975,Onions - Vidalia,"Jakubowski, Altenwerth and Little",,,,,,,
3976,Onions - Vidalia,"Jakubowski, Altenwerth and Little",,,,,,,
3977,Onions - Vidalia,"Jakubowski, Altenwerth and Little",,2022,3,34.1,24.22,,
3978,Onions - Vidalia,"Jakubowski, Altenwerth and Little",,,,,,,
3979,"Arctic Char - Fresh, Whole","Jakubowski, Altenwerth and Little",,,,,,,
3980,"Arctic Char - Fresh, Whole","Jakubowski, Altenwerth and Little",,2022,6,15.25,9.71,,
3981,Pants Custom Dry Clean,"Jakubowski, Altenwerth and Little",,,,,,,
3982,Pants Custom Dry Clean,"Jakubowski, Altenwerth and Little",,,,,,,
3983,Sage Derby,"Jakubowski, Altenwerth and Little",,,,,,,
3984,Sage Derby,"Jakubowski, Altenwerth and Little",,2022,3,40.15,21.42,,
3985,Cheese - Camembert,"Jakubowski, Altenwerth and Little",,,,,,,
3986,Cheese - Camembert,"Jakubowski, Altenwerth and Little",,,,,,,
3987,Soup - French Can Pea,"Jakubowski, Altenwerth and Little",,,,,,,
3988,Soup - French Can Pea,"Jakubowski, Altenwerth and Little",,2022,1,17.6,3.62,,
3989,Ice Cream Bar - Hagen Daz,"Jakubowski, Altenwerth and Little",,,,,,,
3990,Ice Cream Bar - Hagen Daz,"Jakubowski, Altenwerth and Little",,,,,,,
3991,Ice Cream Bar - Hagen Daz,"Jakubowski, Altenwerth and Little",,,,,,,
3992,,,Customer Total:,,,1631.43,,,
3993,Ice Cream Bar - Hagen Daz,"Jakubowski, Altenwerth and Little",,,,,,,
3994,Ice Cream Bar - Hagen Daz,"Bogisich, Lang and Friesen",,,,,,,
3995,Wine - Riesling Alsace Ac 2001,"Bogisich, Lang and Friesen",,,,,,,
3996,Wine - Riesling Alsace Ac 2001,"Bogisich, Lang and Friesen",,2022,1,12.5,8.02,,
3997,Paste - Black Olive,"Bogisich, Lang and Friesen",,,,,,,
3998,Paste - Black Olive,"Bogisich, Lang and Friesen",,,,,,,
3999,Tomatoes,"Bogisich, Lang and Friesen",,,,,,,
4000,Tomatoes,"Bogisich, Lang and Friesen",,2022,4,0,0,,
4001,Chinese Foods - Plain Fried Rice,"Bogisich, Lang and Friesen",,,,,,,
4002,Chinese Foods - Plain Fried Rice,"Bogisich, Lang and Friesen",,,,,,,
4003,Mix Pina Colada,"Bogisich, Lang and Friesen",,,,,,,
4004,Mix Pina Colada,"Bogisich, Lang and Friesen",,2022,4,0,0,,
4005,Lidsoupcont Rp12dn,"Bogisich, Lang and Friesen",,,,,,,
4006,Lidsoupcont Rp12dn,"Bogisich, Lang and Friesen",,,,,,,
4007,Kohlrabi,"Bogisich, Lang and Friesen",,,,,,,
4008,Kohlrabi,"Bogisich, Lang and Friesen",,2022,1,60,35.22,,
4009,Puree - Guava,"Bogisich, Lang and Friesen",,,,,,,
4010,Puree - Guava,"Bogisich, Lang and Friesen",,,,,,,
4011,Puree - Guava,"Bogisich, Lang and Friesen",,2022,2,54.88,26.48,,
4012,Puree - Guava,"Bogisich, Lang and Friesen",,,,,,,
4013,Puree - Guava,"Bogisich, Lang and Friesen",,2022,3,50,29.35,,
4014,Puree - Guava,"Bogisich, Lang and Friesen",,2022,4,60,35.22,,
4015,Puree - Guava,"Bogisich, Lang and Friesen",,2022,5,70,41.09,,
4016,Puree - Guava,"Bogisich, Lang and Friesen",,2022,6,50,29.35,,
4017,Tomatoes - Grape,"Bogisich, Lang and Friesen",,,,,,,
4018,Tomatoes - Grape,"Bogisich, Lang and Friesen",,2022,1,150.5,81.62,,
4019,"Zucchini - Mini, Green","Bogisich, Lang and Friesen",,,,,,,
4020,"Zucchini - Mini, Green","Bogisich, Lang and Friesen",,,,,,,
4021,"Zucchini - Mini, Green","Bogisich, Lang and Friesen",,2022,2,150.5,81.62,,
4022,"Zucchini - Mini, Green","Bogisich, Lang and Friesen",,,,,,,
4023,"Zucchini - Mini, Green","Bogisich, Lang and Friesen",,2022,3,195.75,107.19,,
4024,"Zucchini - Mini, Green","Bogisich, Lang and Friesen",,2022,4,193.5,98.03,,
4025,"Zucchini - Mini, Green","Bogisich, Lang and Friesen",,2022,5,150.5,81.62,,
